,B cells,CD4 T cells,CD8 T cells,DC1,DC2,Epithelial cells,Mast cells,Migratory DC,MoAM,Monocytes,Perivascular macrophages,Plasma cells,Proliferating T cells,Proliferating macrophages,SARS-CoV-2,TRAM,Tregs,gdT cells and NK cells,pDC
VCAN,-0.5276944698790421,-0.571042082898434,-0.5744160623636673,-0.5689820875875574,0.3599340593513899,-0.359872169601436,-0.5504309752054313,-0.4080005829927194,1.7047272642963671,3.3312557927873288,0.4212480077963064,-0.551804046724414,-0.5572216662042248,0.98590361961613,-0.5884809421661299,0.0883341421590763,-0.5667778291050337,-0.557867158105807,-0.508812813172702
S100A9,-0.5403007631765296,-0.6098405865703531,-0.6318015812934231,-0.6288258216437086,-0.2462422190485191,-0.4695260557612758,-0.6255772968580587,-0.5096071908722491,1.3482881892121368,3.086343581143712,1.0000527566144255,-0.5566672170968182,-0.6094727122818671,0.8528186816724328,-0.4128692441368218,1.2931883063259353,-0.6280423089560025,-0.5866522315747789,-0.5252662856982359
S100A8,-0.4804347672186302,-0.559271217747353,-0.5634210968371608,-0.5725026789126386,-0.2488521648606783,-0.4985661693364261,-0.5449852460839242,-0.4500544174926155,1.533733870793604,3.368855009118468,0.5163789729469274,-0.5193453573126345,-0.5585748224235242,0.6764521019574973,-0.4576049236064083,0.9614687714996238,-0.5639498392132177,-0.5487749255222653,-0.4905510997486439
SOD2,-0.6082626677216839,-0.5275143079754361,-0.7034394241736289,-0.4674050260669657,0.4525079538804917,0.2733352068290771,-0.7716740090092818,0.1469017796672064,0.7944866431469386,3.428874683603465,1.234631468075084,-0.51903620212678,-0.4900639701357049,-0.0084744614203533,-0.975660727875676,0.5246785950720272,-0.4514051628829978,-0.6869230101775785,-0.6455573607082021
IL1B,-0.5570311743845333,-0.5727247091394055,-0.5742830856771921,-0.5782160798192157,1.5240432436537197,0.0070442990222516,-0.5369856629014299,-0.1127252776953588,0.4392190181806024,3.523910621237203,-0.0853695624636721,-0.5995491122613585,-0.5785060646939152,-0.148865395397756,-0.5995491122613585,0.8316056336820892,-0.5931696424760804,-0.506885624109902,-0.2819623124946879
IL1RN,-0.578804838795935,-0.605922883284097,-0.6050988040677454,-0.5924507318257742,0.4100989194335638,-0.0764526496939267,-0.5303334363647795,-0.522580100563923,0.6510162918648822,3.766596083711327,0.1698173927323233,-0.5943671405580965,-0.5481462823377687,0.0684040569822187,0.1220144572506618,0.9103709769062954,-0.4090531150743189,-0.5779551710316085,-0.4571530252832989
TNFAIP6,-0.4103749001839863,-0.5010193782706381,-0.5074396851949958,-0.445699821891755,-0.3736860392680415,0.6603260042474315,-0.5256031539982108,0.9128396042631096,-0.1071981253244292,3.708417359060274,-0.1358607796569998,-0.468218091731034,-0.5157786800057488,-0.2662439877587029,-0.5256031539982108,1.0247058891428262,-0.4873595445806057,-0.5256031539982108,-0.510600360852071
APOBEC3A,-0.3158369824202819,-0.3125663763915128,-0.3125406942587013,-0.2886777823639804,-0.2130483184606731,-0.2769594804951078,-0.3201155045837854,-0.3077022844078751,-0.206342361709769,4.189071165846129,0.2792492920853358,-0.3144002171871746,-0.291787010472318,-0.3121696390412546,0.1462109628126846,-0.287738962336213,-0.3117361747009563,-0.311729491298514,-0.2311801406160313
S100A12,-0.2562908495903516,-0.2553571720339412,-0.2548659804372928,-0.2562908495903516,-0.1651562044983369,-0.2562908495903516,-0.2562908495903516,-0.2471137484797232,-0.0317931845269175,4.2368442090702025,-0.2267549066487597,-0.2562908495903516,-0.2541403177844422,-0.2510980887304113,-0.2562908495903516,-0.2509035935157773,-0.2515262594501273,-0.2540988058320123,-0.2562908495903516
ACOD1,-0.2155020272135035,-0.2602843243623695,-0.2604112418642815,-0.265957922987025,-0.2527546980140238,-0.1460422655810167,-0.265957922987025,-0.265957922987025,-0.2226613165284897,4.238525297673723,-0.1244913800680868,-0.265957922987025,-0.2434057542007758,-0.265957922987025,-0.265957922987025,-0.1522563436099741,-0.2330525623350021,-0.265957922987025,-0.265957922987025
CCL8,-0.3270505301427347,-0.3149294253490417,-0.3153139379748774,-0.3144371453690239,-0.24739579136084,-0.3270505301427347,-0.3270505301427347,-0.3046745662694837,-0.2441393472912029,4.072577884994544,0.9478501778845306,-0.3270505301427347,-0.2722149277718783,-0.3026871676424286,-0.3270505301427347,-0.2802971918053126,-0.3199187023933203,-0.315440944181607,-0.1537262647563853
CXCL10,-0.3120727748367157,-0.3968303479400707,-0.4101009517864356,-0.2647313430560313,-0.084446161991499,-0.3336612125764421,-0.433122737734545,0.6597590545681965,-0.34311939950401,4.034932381423558,0.6097231238098646,-0.4086125192422195,-0.3489837662023418,-0.3705656049963358,-0.433122737734545,-0.1552768122062,-0.3827361834337678,-0.3986908208455976,-0.2283411857148619
CXCL11,-0.3373656777732909,-0.3236711983585463,-0.3284201300115837,-0.3125742499982362,-0.0704990701154385,-0.2829000847577984,-0.3373656777732909,0.2351343829942605,-0.3028582951315123,4.170186488131648,0.3064157492575716,-0.3373656777732909,-0.2973833955073089,-0.3296403462741949,-0.3373656777732909,-0.2183273666927124,-0.3349213814396564,-0.3236028552132969,-0.2374755357900312
CCL3L1,-0.5764820540050083,-0.5125350081462422,-0.0158660684022355,-0.5181022919365071,0.7540877142840734,-0.3096344434061159,-0.5889968455145277,-0.1615787160040792,0.290004865337159,3.880961929749912,0.4233995739744164,-0.5889968455145277,0.0660745396146717,-0.5169860989838266,-0.5889968455145277,-0.3215602906650125,-0.5666209630193195,0.3575384511030356,-0.5057106029513387
FCN1,-0.4211378867252459,-0.4345021373518068,-0.4355118337021574,-0.4233609136119574,0.656788158973889,-0.4462828621674813,-0.4395822957729891,-0.3933096133761244,0.8700151455914822,3.9256727669705054,0.2089645965155148,-0.422073321701151,-0.4283780348580233,-0.003849438512877,-0.4462828621674813,-0.1640167716487405,-0.4389016230662778,-0.4179694266674417,-0.3462816467216361
CCL7,-0.4138820589765215,-0.4088662547168864,-0.4003989488117569,-0.4060457187272953,-0.2046139321325125,-0.4138820589765215,-0.4138820589765215,-0.357288879781335,0.7550494119985286,3.881222164157944,1.0999028413331162,-0.3454205827247751,-0.3836920209980227,-0.190044400336595,-0.4138820589765215,-0.2077246900408025,-0.4060066520170427,-0.4138820589765215,-0.3566620423199572
EGR1,0.0738202381036556,-0.598973724999504,-0.7045184264425606,-0.3653961369717174,1.6417620854101471,1.0957666675050266,2.378410404443325,-0.6663436899296522,-0.1270551835217547,1.5165482011468177,1.0864580561746229,-1.0187296673283386,-0.6019842276094916,-0.8020612569637522,-1.060586883757588,-0.4641543591538232,0.0699888618371391,-0.5416543098286093,-0.911296648113942
NEAT1,-0.7257873451678255,-0.903702426658055,-1.2125990091525265,-0.3104372567344687,-0.1126260548441367,2.1935560949395314,1.8342147945063123,0.4103281377756134,0.5212750520558685,1.4720276453060488,1.051574517346441,-0.4498122015133455,-0.1697656601883707,0.0534099709132379,-1.6042155361181067,-0.2319511843131126,-0.2178708662931646,-0.7580317351685668,-0.8395869366913721
HSPA1A,-1.2761995114228115,-0.3819689401851711,-0.8953903880267037,-0.8370670926455729,0.4423880299703394,1.7512577917494292,-0.4465875557476623,-0.157910101111758,1.2971104761862664,1.418116372191237,0.7772115507899322,-0.5678524595126513,-0.155328806412898,0.4649925831056093,-1.380293096554522,0.8699660150829571,1.41067620082241,-1.1363196874485724,-1.196801380829856
SAT1,-0.76752199383928,-1.1548902400175287,-1.2129298189293525,0.2120683408706126,0.2884481161270334,1.3563191644314812,-0.783121612689116,1.4972060273974055,0.5232073433752296,2.0545406454954933,1.261298213247108,-0.7429411308489675,-0.7280387548995341,0.4610280205633776,-1.207620467198254,0.605000070527583,-0.3199309175143222,-1.2075210461445465,-0.1345999599544211
RAMP1,-0.423510315974541,-0.5041286713769888,-0.5099142414736499,2.646690851799981,0.3704569586387063,1.2614197140336387,-0.4707150023440906,2.639442269648208,-0.4839333308481094,-0.5097130217449536,-0.4769493323324095,-0.5004341171152035,-0.5072658890256717,-0.4983633906200508,-0.5125737970210885,-0.5076801850808175,-0.5104807560544121,-0.2547292672755966,-0.2476184758329493
DNASE1L3,-0.3373848960943233,-0.3528219571698491,-0.3514576910407574,3.308167282314792,-0.299175806085972,-0.3528219571698491,-0.3528219571698491,-0.2300496009418992,-0.3502764941745965,-0.3528219571698491,-0.3482568305835309,-0.3528219571698491,-0.3518167918645414,-0.3367897158014606,-0.3528219571698491,-0.346991437163076,-0.3518724018627103,-0.3528219571698491,2.4656580834870203
MYBL1,-0.5533694483866894,-0.0291296100995238,0.1034731022250215,3.4261396443472427,0.0372907798878594,-0.4401232931600566,-0.5460471558369101,-0.4406823457598809,-0.5663873062789138,-0.5242049400815675,-0.5655386722100824,-0.5605083930522221,0.4243181070189881,-0.2289417589225124,0.0062835853137709,-0.5794231988855971,-0.412180593867795,1.9970658833309924,-0.5480343855821238
LGALS2,-0.4310671870149715,-0.4442128980760663,-0.4451442379842441,3.624648487790185,0.8898677463923741,-0.4416582952001006,-0.4480286597545871,1.558344933029376,-0.3014973966893357,0.1306794866373332,-0.2219823315008015,-0.4459009576604728,-0.4462839119851314,-0.4100131015007398,-0.4480286597545871,-0.418037874135367,-0.4466886351186639,-0.4454337837146926,-0.4095627237595065
S100B,-0.3493372376445245,-0.3404865715242319,-0.3120193329492828,4.116853526096223,0.7197808540574498,-0.3149488924873565,-0.3302808264670543,-0.01991760943532,-0.2764322908293295,-0.3157863009617948,-0.0861964751994381,-0.353505897630421,-0.3332925501312045,-0.2800767041971861,-0.353505897630421,-0.3169574098929394,-0.3474339681730981,-0.1610675215418061,-0.3453888934582638
CLNK,-0.1164611687069062,-0.3113413374961004,-0.2389426089298054,4.150519423297853,-0.3143578391788915,-0.3570322020360142,0.4405481173374688,-0.2929069638876556,-0.3552808207972906,-0.3570322020360142,-0.3551411912176767,-0.3570322020360142,-0.2942024420072429,-0.3473147886972418,-0.3570322020360142,-0.3552961767368245,-0.0538649052646758,0.181211363385594,-0.3090398529565473
CLEC9A,-0.2389370959991901,-0.2419243632645361,-0.2415271474946389,4.242088423406456,-0.2174785463015421,-0.2421171138844025,-0.2421171138844025,-0.1712719088184518,-0.2396122654284974,-0.2380071439043643,-0.2404394521196498,-0.2421171138844025,-0.2421171138844025,-0.2369807509292072,-0.2421171138844025,-0.2404160173606191,-0.2421171138844025,-0.2406739345949416,-0.2421171138844025
CCL17,-0.3380098580295742,-0.3759371781884071,-0.3746660079796746,0.1727922502935572,2.332927314861646,-0.3783021901857736,-0.3783021901857736,3.371272674229572,-0.3304819294147636,-0.3616290300985614,-0.3513497847454057,-0.3783021901857736,-0.3783021901857736,-0.3627623854893907,-0.3783021901857736,-0.369869200262087,-0.3770673096989423,-0.3754216871472067,-0.3682869174018937
CD1B,-0.3604630510433263,-0.3641696081435648,-0.3637319368809748,-0.3067063253760645,3.0808061538780818,-0.3656073490849507,-0.3656073490849507,2.7377797925357403,-0.2769884987204175,-0.3179820471415204,-0.2790020513189745,-0.3656073490849507,-0.362294460730232,-0.2667390885778531,-0.3656073490849507,-0.3612574348862396,-0.3656073490849507,-0.3656073490849507,-0.3656073490849507
CD1E,-0.3523658614421071,-0.3550440910045145,-0.3565812980482802,-0.2782811641004755,3.1013428423484988,-0.3576838040551321,-0.3576838040551321,2.7167635370429064,-0.320547794255774,-0.3411201602587611,-0.304585688974861,-0.3576838040551321,-0.3564972327412514,-0.3043466989226527,-0.3576838040551321,-0.3545339609395845,-0.3576838040551321,-0.3549387612576211,-0.3508446471698604
FCER1A,-0.4095427622718952,-0.4095037349413714,-0.4104697120904828,0.2362470935295277,3.712182920000227,-0.4121930649992804,1.6982232574369658,-0.1038546527932095,-0.3927932636431802,-0.3935446857759845,-0.3575861902301854,-0.4121930649992804,-0.4121930649992804,-0.3689307724172431,-0.4121930649992804,-0.4096502666037325,-0.4102369771361326,-0.4121930649992804,0.0804250719330986
FCGR2B,0.511326841698079,-0.5476424170358862,-0.5418706367325195,-0.5107081458040212,3.714206425606637,-0.5572292514275128,-0.5130700676576943,-0.3978264791290217,0.6584957457417114,0.3573738497222457,1.08573808154556,0.055627406620046,-0.5432615150234916,-0.3416142538722105,-0.5572292514275128,-0.3782250345978694,-0.5477603400788976,-0.4870688913599262,-0.4592620667877164
CLEC10A,-0.3641351310644789,-0.3881242574402472,-0.3888371672537355,-0.3330690161702903,4.070964138926216,-0.3924541904206082,-0.3849080971600587,0.2249430182165837,0.0868974934727187,0.2557507375819541,0.5877964302887646,-0.3855420574253103,-0.3892768311779803,-0.332289698364309,-0.3924541904206082,-0.3571400580821909,-0.3910151920115088,-0.3885469329927631,-0.3385589985021487
CD1C,0.2049255956262352,-0.3732169965106537,-0.3721925752643942,0.4807067219771107,4.040594621619676,-0.3756266934568156,-0.3690775382045085,0.6710793256269472,-0.3237989269610513,-0.3374236686111633,-0.3251096566381076,-0.3756266934568156,-0.3756266934568156,-0.3049431635371199,-0.3756266934568156,-0.3717061299266344,-0.3756266934568156,-0.3756266934568156,-0.3660774484554434
MMP12,-0.2675868605995865,-0.2855484266865642,-0.2888235615089525,-0.2751899700582996,4.218766335644815,-0.2952760962917365,-0.252978274452854,-0.1008387412643813,-0.1773794400114973,-0.2403772133801527,0.1500966938637547,-0.2952760962917365,-0.2952760962917365,-0.1429836745562797,-0.2952760962917365,-0.2702241929478458,-0.2952760962917365,-0.2952760962917365,-0.2952760962917365
CD1A,-0.2474467314642198,-0.2917902729922313,-0.2916844806520589,0.1983271889888271,4.208118421416313,-0.2942455365542816,-0.2833057605282086,0.046597234979347,-0.2661100787514407,-0.283056873165947,-0.2442204444616525,-0.2942455365542816,-0.2942455365542816,-0.198464650703842,-0.2942455365542816,-0.2923587809379016,-0.2942455365542816,-0.2942455365542816,-0.2891315524012956
CD207,-0.2851273335827687,-0.2851273335827687,-0.282678693970718,-0.214677476644935,4.178414420943118,-0.2851273335827687,-0.2851273335827687,0.4982132396344825,-0.2761630805798236,-0.2650495198839725,-0.2610763067503442,-0.2851273335827687,-0.2851273335827687,-0.2428093125051433,-0.2851273335827687,-0.2828999344149763,-0.2851273335827687,-0.2851273335827687,-0.2851273335827687
IRF4,-0.1207437779180723,-0.4241019165041721,-0.4304085310908351,-0.5540765257665277,-0.2326133195408061,-0.5977559663103365,-0.5687691974015987,2.6457192993588228,-0.5636112215990409,-0.4152573667039146,-0.559859985107855,1.5653096557492046,0.0938483466355961,-0.5858286874878166,-0.5977559663103365,-0.5931042087517094,-0.0776419985502217,-0.4449920760549076,2.461643443354528
GPR183,0.6902692287669866,0.2471580071634454,-0.3489650221911815,-0.4830555064288383,1.1458286138211793,-1.0124717251663606,-0.4510033423295769,2.430227306207447,-0.7596624733915474,-0.5656483812604785,-0.3712818733566211,-0.2685359944012174,-0.1914584469616508,-0.9488758673053376,-0.7888575404671694,-1.0133087710015496,0.6057716350395477,-0.267369095827352,2.3512392490902747
TMEM176B,-0.6641380260621265,-0.7102690075438217,-0.7204919579498524,-0.7176237704969737,0.9500637718688116,-0.6012170991495078,0.4228204390137975,2.7890262886326367,0.7832083419689594,0.5081853064975497,2.022778048147615,-0.7127211172616568,-0.7104453118699445,0.0924980394400581,-0.6267915942090514,-0.0432125946846727,-0.7172197050440328,-0.6981824709329796,-0.6462675803648071
TMEM176A,-0.5735051755021588,-0.595289656493492,-0.6032299175595036,-0.6020813119301026,0.7362437529141418,-0.4655811898901024,-0.0738061440465407,3.431991720121141,0.5066817599038933,0.2994621582387991,1.5999369732413589,-0.6079272276869193,-0.5968615424178948,0.0267006360307703,-0.6157393210221882,-0.1180482111891858,-0.60355140412019,-0.5996577188725292,-0.5457381797192961
IER3,-0.8224477934808659,-0.716115552132651,-0.7370959995820516,-0.655975558187205,1.5753848240575674,0.1405550324429871,0.4003237039973395,1.8678639668030232,0.1257436908615689,2.5172475056300727,1.112880412514882,-0.7385231285844407,-0.7396568126443904,-0.6762395660365885,-0.6280596621162978,-0.5617787587035057,-0.6879192196036559,-0.2131684827320479,-0.5630186025037391
MARCKS,0.3053875735425101,-0.710159504399442,-0.7114079852498091,-0.4375629895148864,0.1810796617796845,0.2894273614990617,-0.700340960490636,2.9627759740573927,-0.1929841531635249,1.7169792470095524,1.634068734964411,-0.0631749817061974,-0.6823269131245333,-0.4648644484455093,-0.5935222794355921,-0.5450004543341637,-0.7093740900673557,-0.7037062712434262,-0.5752935216775373
CXCL9,-0.5097067256536107,-0.5321924554292391,-0.5492472289751721,0.4691852896398561,0.339020096981923,-0.5365185360292194,-0.5555236202195749,2.3528516720352988,-0.3668875611509239,2.875544524074733,1.069620104040793,-0.5804774833327915,-0.5609302808534895,-0.5284466753640764,-0.5804774833327915,-0.2508240127342708,-0.5594754983761131,-0.5217579985171431,-0.4737561268041876
NFKBIA,-0.5000078519532317,-0.430259640612961,-0.9154112013398712,0.5086647415486465,0.4508206356394753,-0.8817694380162255,-0.5017984624855476,3.0997008154536063,0.0659945733209522,2.068547738078042,0.1315213548128454,-0.466813485996005,-0.4822850280920862,-0.1663668392685025,-1.2511842862593578,-0.1915429390737498,0.1224939344642652,-0.412483040575403,-0.247821579644889
POU6F1,1.4055438300019,-0.3223042345606207,-0.3037623072136938,-0.5050103667770223,-0.1095884930485976,1.37782524968501,1.71638040858282,2.5625328354252037,-0.7313201289737399,-0.8004600079733479,-0.6908731974829938,-0.223487732332472,-0.7767147432507355,-0.8660446303192313,-0.9003887849988865,-0.8824746280008159,-0.1342861144191865,0.5768154588094836,-0.3923824131530734
NR4A1,-0.0309228003005139,-0.8915537833356325,-0.916970629023125,-0.0080396752759217,1.3336715854589007,1.753167325926023,0.4959574562507521,2.8205499903283857,-0.4003656928815144,-0.0302980212830811,-0.5895778758806812,-0.8463137026035392,-0.6812756036830577,-0.6982989210918303,-1.0240538079335806,-0.5831045514827291,0.3275875596423565,-0.579101275585764,0.5489424227545533
